customer_id,signup_date,age,gender,country,segment,is_churned,lifetime_value,email_opt_in,has_app
C02463,2022-12-18,25,F,US,Regular,0,1080.02,1,0
C02464,2023-04-03,31,F,US,Budget Shopper,0,698.02,1,1
C02465,2022-05-22,28,M,CA,Premium,0,2746.88,1,0
C02466,2020-10-13,27,F,DE,Premium,0,2503.8,1,0
C02467,2021-03-05,47,F,DE,Regular,0,1216.75,1,1
C02468,2022-05-23,37,M,MX,Regular,0,1111.06,0,1
C02469,2021-08-25,32,M,UK,Regular,0,1251.84,1,0
C02470,2022-02-15,66,F,US,Regular,1,933.38,1,1
C02471,2021-02-11,18,M,US,VIP,1,7763.36,0,0
C02472,2022-09-24,41,M,UK,Premium,0,2512.73,0,0
C02473,2022-02-13,22,M,US,Regular,0,1877.24,0,1
C02474,2021-07-13,33,F,BR,Regular,1,1709.61,1,0
C02475,2024-05-07,36,Prefer not to say,UK,Budget Shopper,1,437.02,1,0
C02476,2021-03-04,45,F,UK,Budget Shopper,0,529.94,0,0
C02477,2021-09-18,31,Prefer not to say,IN,Budget Shopper,0,545.7,0,1
C02478,2022-03-20,30,Prefer not to say,AU,Regular,0,1356.78,1,0
C02479,2020-03-20,31,M,FR,VIP,0,5164.07,1,0
C02480,2024-02-22,22,M,CA,Regular,0,1431.9,0,0
C02481,2022-03-27,42,M,US,Budget Shopper,0,280.11,1,0
C02482,2023-09-26,38,M,CA,Budget Shopper,0,423.75,1,0
C02483,2021-06-21,40,F,US,Regular,0,1047.5,0,0
C02484,2021-10-27,34,F,CA,Premium,0,2000.02,1,1
C02485,2021-06-11,32,F,IN,Regular,1,623.71,0,1
C02486,2020-10-22,49,F,UK,Premium,0,2930.32,0,0
C02487,2021-06-03,47,F,US,Premium,0,1735.81,1,1
C02488,2024-01-06,51,M,US,Budget Shopper,0,415.71,0,1
C02489,2022-01-26,39,M,IN,Regular,0,1307.58,1,1
C02490,2024-08-11,51,Prefer not to say,US,Occasional Visitor,1,1044.88,1,1
C02491,2021-04-28,30,F,CA,Regular,0,944.48,1,1
C02492,2021-11-17,32,M,AU,Budget Shopper,1,370.41,1,0
C02493,2022-02-10,49,M,US,VIP,0,3983.41,1,0
C02494,2021-08-20,45,F,FR,VIP,0,6393.36,1,0
C02495,2022-10-03,31,F,US,Regular,0,1422.11,0,1
C02496,2023-05-16,22,F,FR,Regular,0,1192.54,0,0
C02497,2021-04-09,32,Prefer not to say,US,Budget Shopper,1,530.88,0,1
C02498,2022-06-06,26,M,US,Premium,0,1608.78,1,1
C02499,2024-01-06,55,Non-binary,US,Regular,0,1227.9,1,0
C02500,2023-09-05,44,F,BR,Budget Shopper,0,598.21,0,1
C02501,2020-12-29,25,F,CA,Premium,0,2499.27,0,1
C02502,2023-12-21,22,Non-binary,IN,Occasional Visitor,1,840.38,1,1
C02503,2023-05-11,25,F,CA,Premium,0,1780.95,1,0
C02504,2023-10-06,28,M,AU,Budget Shopper,0,646.06,0,0
C02505,2024-04-03,32,F,CA,Budget Shopper,1,330.1,0,1
C02506,2023-03-11,48,F,UK,VIP,0,4979.26,0,1
C02507,2021-07-07,23,M,DE,VIP,0,5571.92,0,1
C02508,2021-10-19,62,F,US,Regular,1,1413.78,1,1
C02509,2022-01-11,23,F,BR,Regular,0,1389.76,0,0
C02510,2023-12-02,18,F,BR,Regular,0,1413.28,1,1
C02511,2021-12-19,55,M,US,Regular,0,1016.92,1,1
C02512,2022-04-07,50,M,BR,Budget Shopper,1,790.49,0,0
C02513,2023-12-23,32,M,US,Budget Shopper,1,635.98,1,1
C02514,2021-07-28,39,F,DE,Budget Shopper,1,455.9,1,0
C02515,2022-04-26,39,M,IN,Premium,0,2226.97,1,1
C02516,2022-12-05,36,F,US,Budget Shopper,1,595.05,0,1
C02517,2024-06-10,19,F,US,Budget Shopper,0,441.57,1,1
C02518,2022-09-17,18,M,FR,Regular,0,748.7,1,0
C02519,2022-10-28,24,M,UK,Budget Shopper,0,510.32,1,1
C02520,2023-12-21,56,M,UK,Budget Shopper,0,215.96,1,1
C02521,2024-06-19,57,F,AU,Regular,0,1198.54,1,1
C02522,2023-07-20,31,Non-binary,US,Regular,0,1275.44,0,0
C02523,2023-06-10,23,M,US,Regular,0,1026.85,1,1
C02524,2023-01-22,38,M,JP,VIP,0,6437.46,1,1
C02525,2024-06-04,40,F,DE,Budget Shopper,0,606.5,1,1
C02526,2022-07-26,42,M,DE,VIP,0,3726.34,1,1
C02527,2021-01-08,18,F,US,VIP,0,5055.3,0,1
C02528,2022-03-30,72,M,MX,Premium,0,2088.37,1,0
C02529,2021-10-29,48,F,US,Regular,1,1011.15,1,1
C02530,2022-10-01,32,M,US,Regular,0,1415.23,1,1
C02531,2022-07-22,26,F,US,Regular,1,1271.99,0,0
C02532,2023-06-14,46,M,FR,Premium,0,1969.47,0,1
C02533,2022-12-09,40,M,US,Budget Shopper,0,528.02,1,0
C02534,2024-12-07,36,Non-binary,US,Occasional Visitor,0,648.86,0,1
C02535,2023-10-29,40,M,CA,Regular,1,966.69,0,1
C02536,2022-12-19,33,M,DE,Premium,0,3323.51,1,1
C02537,2021-08-04,39,M,US,Regular,0,1800.4,1,0
C02538,2023-09-17,43,F,DE,Budget Shopper,0,722.38,1,1
C02539,2021-11-17,39,F,US,Regular,0,1176.28,1,0
C02540,2023-01-07,38,F,US,Regular,0,1150.59,1,0
C02541,2022-09-13,51,M,US,Regular,0,1380.33,1,0
C02542,2021-11-28,18,M,MX,Regular,0,1127.92,1,1
C02543,2024-06-10,25,M,DE,Budget Shopper,0,321.77,1,0
C02544,2024-01-23,35,M,US,Regular,0,1600.21,0,0
C02545,2023-01-03,26,M,US,Regular,0,773.37,1,1
C02546,2023-06-07,30,F,US,Occasional Visitor,1,1041.57,1,1
C02547,2021-08-22,50,F,CA,Budget Shopper,0,594.98,1,0
C02548,2021-10-18,33,F,FR,Regular,0,1611.45,1,0
C02549,2024-05-25,18,F,US,Budget Shopper,1,607.82,0,0
C02550,2022-05-31,29,F,BR,Regular,0,938.34,1,1
C02551,2021-03-01,35,M,US,Regular,0,1398.47,1,1
C02552,2023-01-18,35,F,US,Regular,0,1000.08,1,0
C02553,2024-12-02,41,M,US,Occasional Visitor,1,604.5,1,1
C02554,2022-12-17,40,F,US,Budget Shopper,0,271.06,1,0
C02555,2021-07-20,33,F,IN,Premium,0,2325.8,1,0
C02556,2021-08-13,20,F,UK,Budget Shopper,0,288.92,1,0
C02557,2024-01-27,29,F,AU,Budget Shopper,0,679.57,1,1
C02558,2021-05-14,27,M,US,Regular,1,668.0,0,1
C02559,2024-04-06,31,M,US,Budget Shopper,0,452.49,1,0
C02560,2021-10-11,43,F,UK,Regular,0,1007.24,1,1
C02561,2020-06-25,39,M,UK,Premium,0,2503.03,1,1
C02562,2021-03-20,44,M,US,Premium,0,1879.62,1,1
C02563,2021-01-07,30,M,US,Regular,0,1412.06,1,0
C02564,2021-01-18,53,M,MX,Regular,0,1144.85,1,0
C02565,2021-08-26,43,F,DE,Regular,0,1095.14,1,0
C02566,2023-06-03,36,F,US,Budget Shopper,0,418.71,1,1
C02567,2023-11-06,42,F,AU,Budget Shopper,0,568.71,0,1
C02568,2020-11-12,26,F,US,Premium,0,3238.37,1,0
C02569,2024-06-08,18,F,AU,Occasional Visitor,0,1338.99,1,1
C02570,2022-03-25,27,F,JP,Budget Shopper,0,382.36,1,0
C02571,2022-07-07,43,M,US,Regular,0,1062.46,0,0
C02572,2021-03-03,35,F,JP,Premium,0,1255.75,1,0
C02573,2023-02-11,33,M,US,Premium,0,2807.9,0,0
C02574,2022-10-16,24,M,US,Regular,0,724.55,0,1
C02575,2022-10-08,18,F,DE,Regular,0,1175.75,0,0
C02576,2023-01-02,52,F,FR,Premium,0,3140.93,0,1
C02577,2022-04-18,32,F,US,VIP,0,4485.05,0,1
C02578,2021-07-10,29,F,US,Budget Shopper,0,383.48,1,1
C02579,2020-08-28,26,M,US,VIP,0,6647.64,1,0
C02580,2022-03-11,50,M,US,Budget Shopper,0,588.84,1,0
C02581,2020-05-04,45,M,US,Premium,0,1722.13,1,1
C02582,2023-06-03,23,M,US,Budget Shopper,0,517.47,1,1
C02583,2022-09-25,48,F,MX,Budget Shopper,0,393.29,1,1
C02584,2021-02-26,33,F,AU,Budget Shopper,0,632.57,1,0
C02585,2022-05-26,27,M,MX,Regular,0,1133.81,1,0
C02586,2023-11-26,31,M,US,Regular,0,1520.12,0,0
C02587,2024-03-03,25,M,US,Budget Shopper,0,383.56,1,0
C02588,2024-05-12,19,F,CA,Regular,0,1162.45,1,0
C02589,2024-03-23,44,M,CA,Regular,0,1096.63,0,1
C02590,2022-02-14,32,M,DE,Premium,0,2552.82,0,1
C02591,2023-03-29,42,M,US,VIP,0,4292.09,1,1
C02592,2023-05-05,38,M,IN,Premium,0,1049.4,1,1
C02593,2023-03-22,41,M,UK,Budget Shopper,0,584.88,1,1
C02594,2022-06-12,18,F,US,Budget Shopper,1,506.7,1,0
C02595,2023-05-17,24,M,UK,VIP,0,3960.9,0,1
C02596,2022-06-14,41,M,US,Budget Shopper,1,437.27,0,0
C02597,2021-05-16,19,M,US,Regular,0,778.45,1,0
C02598,2021-12-25,39,M,MX,VIP,0,2677.08,0,0
C02599,2023-06-21,18,Non-binary,CA,Occasional Visitor,1,1007.74,1,1
C02600,2021-06-01,35,F,US,Regular,0,1257.18,0,0
C02601,2020-11-07,54,F,US,Premium,0,1589.21,0,0
C02602,2022-11-08,44,F,US,Regular,0,1794.3,1,1
C02603,2021-09-02,18,M,BR,Premium,0,1723.91,1,1
C02604,2022-10-15,45,M,AU,Budget Shopper,0,589.32,0,1
C02605,2022-10-10,56,M,CA,Budget Shopper,0,500.47,1,0
C02606,2024-06-22,68,F,JP,Regular,0,752.69,0,1
C02607,2021-10-05,40,F,US,Budget Shopper,0,543.71,1,0
C02608,2021-08-27,18,M,IN,Premium,0,2289.33,1,0
C02609,2023-02-21,40,F,UK,Regular,0,924.83,1,0
C02610,2020-12-15,54,M,IN,VIP,0,6648.94,1,0
C02611,2020-08-19,32,M,BR,Premium,0,2774.33,0,1
C02612,2021-03-01,47,M,UK,Regular,0,1297.78,1,1
C02613,2021-02-20,24,M,US,Premium,0,2270.84,1,1
C02614,2021-11-21,39,M,US,Budget Shopper,0,544.02,0,1
C02615,2021-09-07,18,Non-binary,US,Regular,0,1092.61,0,1
C02616,2021-12-13,23,M,US,Budget Shopper,1,562.4,1,1
C02617,2022-06-07,34,M,US,VIP,0,3785.59,1,0
C02618,2022-11-21,30,M,UK,Premium,0,975.5,0,1
C02619,2021-10-21,19,M,US,VIP,0,6695.17,1,1
C02620,2020-03-25,29,M,BR,VIP,0,4981.56,1,0
C02621,2024-07-31,38,M,US,Occasional Visitor,1,914.35,0,0
C02622,2021-07-13,33,M,US,Budget Shopper,0,414.44,1,0
C02623,2020-03-14,35,M,US,VIP,0,4720.3,1,1
C02624,2022-12-27,43,M,MX,Regular,0,1518.09,1,0
C02625,2022-06-27,30,F,UK,Regular,1,1200.06,1,0
C02626,2022-02-02,51,Non-binary,US,Regular,0,1706.29,1,0
C02627,2024-05-18,23,M,US,Regular,0,1345.19,1,0
C02628,2021-04-27,58,F,US,Budget Shopper,1,416.48,1,1
C02629,2021-03-10,48,F,MX,Budget Shopper,0,555.2,1,1
C02630,2023-01-20,30,F,CA,Budget Shopper,0,710.29,0,1
C02631,2022-06-18,31,F,US,Regular,0,1160.57,1,0
C02632,2022-10-19,37,F,US,VIP,0,5806.77,1,1
C02633,2021-02-21,42,Non-binary,US,Regular,0,1488.51,1,1
C02634,2022-06-20,48,M,UK,Regular,0,455.0,1,0
C02635,2021-07-07,18,F,UK,Regular,0,1292.86,1,0
C02636,2021-02-22,40,F,FR,Regular,0,1470.37,0,0
C02637,2022-08-14,18,Non-binary,US,Budget Shopper,1,404.06,1,0
C02638,2022-07-26,32,F,US,Premium,0,3027.17,1,1
C02639,2021-07-20,52,Prefer not to say,CA,Budget Shopper,1,499.35,1,1
C02640,2022-12-10,18,F,FR,Premium,0,1384.74,1,0
C02641,2021-10-23,18,F,UK,Premium,0,2874.37,0,0
C02642,2022-09-06,37,F,AU,Regular,0,1097.37,0,0
C02643,2023-03-23,51,F,IN,VIP,0,4907.05,1,1
C02644,2022-02-25,38,F,BR,Budget Shopper,0,580.76,1,0
C02645,2020-09-12,18,F,US,VIP,0,3813.51,1,1
C02646,2022-09-30,18,M,BR,Premium,1,2863.08,0,1
C02647,2020-05-16,36,Non-binary,FR,Premium,0,1852.64,1,1
C02648,2023-01-17,20,F,DE,Premium,0,3307.73,1,1
C02649,2022-11-19,36,F,CA,Premium,0,3083.43,1,1
C02650,2024-12-17,37,M,US,Occasional Visitor,0,1107.56,0,1
C02651,2022-08-11,29,M,CA,Regular,1,1227.67,1,0
C02652,2022-03-04,56,M,AU,Premium,0,2145.77,1,1
C02653,2023-01-31,42,M,MX,Premium,0,1967.48,1,1
C02654,2021-06-17,49,F,UK,Regular,0,885.34,0,1
C02655,2021-01-25,46,F,MX,VIP,0,4784.26,1,0
C02656,2022-08-26,33,F,US,Regular,0,911.26,1,0
C02657,2023-03-12,32,M,JP,Regular,0,1189.34,1,1
C02658,2023-05-17,31,Prefer not to say,CA,Budget Shopper,0,399.33,1,0
C02659,2024-03-24,43,F,DE,Budget Shopper,1,422.23,1,0
C02660,2021-09-16,27,F,CA,Premium,1,2171.47,1,1
C02661,2021-08-08,55,M,MX,Regular,0,886.55,1,1
C02662,2021-08-31,26,F,US,Regular,0,1005.9,1,1
C02663,2023-10-19,37,M,UK,Budget Shopper,1,572.98,0,1
C02664,2022-08-12,32,M,IN,Regular,0,856.93,0,0
C02665,2022-03-16,29,F,US,Premium,0,1677.74,1,1
C02666,2021-12-19,61,F,CA,VIP,0,4777.22,0,0
C02667,2023-11-04,29,M,CA,Budget Shopper,0,357.6,1,1
C02668,2021-10-06,31,Non-binary,AU,Regular,0,1467.57,1,1
C02669,2021-08-06,27,F,BR,Regular,0,907.87,1,1
C02670,2023-07-25,35,F,US,Regular,0,1113.23,1,1
C02671,2022-07-08,33,M,DE,Regular,0,1224.85,1,1
C02672,2023-11-07,21,M,CA,Regular,0,752.92,0,0
C02673,2021-06-14,29,F,DE,Regular,0,867.7,0,0
C02674,2021-12-13,42,F,US,Regular,0,926.75,1,1
C02675,2024-05-10,47,F,US,Regular,1,1315.18,1,0
C02676,2023-12-13,35,M,CA,Regular,0,1603.67,1,0
C02677,2020-03-20,35,M,US,Premium,0,3513.56,0,0
C02678,2022-11-08,30,M,FR,Premium,0,3163.98,1,0
C02679,2021-03-25,28,F,US,Regular,0,759.0,1,1
C02680,2020-06-02,23,F,JP,Premium,0,1874.14,1,0
C02681,2023-02-20,18,M,IN,VIP,0,6734.33,0,1
C02682,2021-06-10,26,F,DE,Budget Shopper,0,690.69,1,1
C02683,2022-01-19,45,F,BR,Regular,1,1318.82,1,1
C02684,2021-06-22,29,M,MX,Budget Shopper,1,600.72,1,1
C02685,2022-01-31,30,M,AU,Premium,0,2142.56,0,1
C02686,2021-03-14,30,F,DE,Budget Shopper,1,714.52,0,0
C02687,2021-01-01,49,Non-binary,UK,Premium,1,1961.37,0,0
C02688,2022-02-21,23,M,AU,Budget Shopper,1,298.68,1,0
C02689,2023-04-08,38,M,FR,Regular,0,1320.36,1,1
C02690,2021-09-25,34,F,UK,VIP,0,4271.52,1,0
C02691,2021-09-03,35,M,UK,Regular,0,742.89,0,1
C02692,2021-08-15,37,F,US,VIP,0,6097.5,1,1
C02693,2024-02-21,35,F,AU,Occasional Visitor,0,434.34,1,1
C02694,2021-03-27,44,M,IN,VIP,0,5567.91,0,1
C02695,2022-11-12,34,F,US,Budget Shopper,1,444.17,1,1
C02696,2021-02-20,55,F,US,Premium,0,3360.82,0,1
C02697,2022-03-02,35,F,MX,Budget Shopper,0,557.16,1,0
C02698,2023-09-27,18,M,US,Regular,0,1395.31,1,0
C02699,2020-11-17,42,F,FR,VIP,0,3644.53,0,1
C02700,2021-02-23,39,F,UK,Premium,0,1383.56,1,1
C02701,2021-06-28,35,M,CA,Regular,0,1000.37,1,1
C02702,2023-06-21,31,M,US,Regular,0,1268.22,1,0
C02703,2022-05-15,18,Non-binary,US,Premium,0,2442.77,0,0
C02704,2020-08-02,18,M,CA,Premium,0,3090.46,1,1
C02705,2022-07-31,54,M,US,Regular,0,1250.27,0,0
C02706,2021-01-07,27,M,AU,VIP,0,3688.22,1,1
C02707,2023-09-02,46,F,MX,Budget Shopper,0,558.08,1,0
C02708,2022-03-06,18,F,AU,Budget Shopper,0,521.49,1,1
C02709,2022-08-03,22,M,UK,Regular,0,1449.48,0,0
C02710,2024-08-14,43,M,UK,Occasional Visitor,1,614.79,0,0
C02711,2023-06-16,33,F,US,Budget Shopper,0,417.09,1,1
C02712,2023-11-13,41,F,DE,Budget Shopper,1,549.61,1,1
C02713,2022-07-01,34,M,UK,Budget Shopper,0,676.72,0,1
C02714,2022-11-11,32,F,IN,VIP,0,4750.82,1,1
C02715,2024-01-17,26,F,DE,Budget Shopper,0,574.57,1,1
C02716,2022-10-31,20,M,US,Regular,0,1109.69,0,1
C02717,2024-06-28,51,M,UK,Occasional Visitor,1,791.51,0,1
C02718,2024-03-06,53,Non-binary,DE,Budget Shopper,0,643.99,1,1
C02719,2023-12-06,22,F,IN,Regular,0,1130.21,1,0
C02720,2021-12-19,21,M,US,Regular,0,978.3,1,1
C02721,2022-07-03,30,F,DE,Premium,0,2098.99,0,0
C02722,2022-07-24,39,F,US,Regular,1,1015.55,0,0
C02723,2021-07-09,32,Prefer not to say,BR,Regular,0,909.69,1,1
C02724,2022-04-20,40,Prefer not to say,CA,Budget Shopper,1,470.26,0,1
C02725,2023-06-01,34,F,AU,Premium,0,2435.31,0,1
C02726,2023-05-07,33,F,US,Premium,0,2572.05,0,0
C02727,2023-10-01,63,M,JP,Budget Shopper,0,376.85,1,0
C02728,2024-06-17,28,F,FR,Regular,0,984.34,1,1
C02729,2021-12-31,54,M,US,VIP,1,4535.43,0,1
C02730,2023-08-25,52,F,CA,Budget Shopper,0,404.58,1,0
C02731,2021-07-30,41,M,US,Budget Shopper,1,427.57,1,1
C02732,2022-01-17,18,F,IN,Regular,0,1347.7,0,1
C02733,2021-08-09,35,Prefer not to say,AU,Regular,0,1475.1,1,0
C02734,2024-04-11,28,M,UK,Budget Shopper,0,460.87,1,1
C02735,2023-02-23,35,F,US,Regular,0,904.47,0,1
C02736,2024-04-04,22,F,IN,Budget Shopper,0,489.84,0,0
C02737,2022-06-16,44,F,IN,Regular,0,1123.18,0,1
C02738,2021-05-29,46,Non-binary,UK,Premium,0,2815.24,1,0
C02739,2023-05-13,49,F,FR,Regular,0,991.0,1,1
C02740,2022-12-26,30,M,US,Budget Shopper,0,432.25,1,1
C02741,2021-04-20,22,F,US,Premium,0,3870.96,1,0
C02742,2022-02-10,39,F,JP,Budget Shopper,0,338.3,0,1
C02743,2021-10-16,56,M,FR,Premium,0,2940.67,1,0
C02744,2021-04-07,35,F,US,Regular,0,1509.67,1,1
C02745,2020-08-27,40,F,UK,Premium,0,2247.71,0,0
C02746,2021-02-25,32,M,US,Budget Shopper,0,554.99,0,0
C02747,2021-07-18,28,M,US,Budget Shopper,0,290.4,1,1
C02748,2021-09-11,42,M,MX,Regular,0,1106.84,1,1
C02749,2021-04-07,33,M,US,Budget Shopper,0,644.94,1,0
C02750,2021-03-12,39,F,US,Budget Shopper,0,515.06,0,0
C02751,2022-11-11,41,M,IN,Premium,0,2422.93,0,1
C02752,2020-08-21,39,F,US,Premium,0,3440.55,1,0
C02753,2022-12-10,41,Non-binary,US,Budget Shopper,0,602.39,0,1
C02754,2020-05-05,24,F,DE,VIP,0,5885.31,0,1
C02755,2023-04-23,24,F,US,Premium,0,1913.66,0,1
C02756,2020-10-31,34,Non-binary,UK,VIP,0,1943.91,1,1
C02757,2022-08-14,34,M,CA,Premium,0,2623.83,1,1
C02758,2022-03-29,28,M,JP,Premium,0,2403.32,1,0
C02759,2023-09-08,37,M,IN,Regular,0,1309.7,0,1
C02760,2022-03-13,45,M,US,Premium,0,2474.81,1,0
C02761,2021-10-11,49,M,CA,VIP,0,5055.48,1,0
C02762,2023-09-13,51,F,DE,Budget Shopper,1,503.83,1,1
C02763,2023-11-07,19,F,US,Regular,0,794.83,1,0
C02764,2022-04-30,21,M,US,Budget Shopper,0,269.37,1,0
C02765,2023-04-17,31,M,CA,VIP,0,3892.97,1,1
C02766,2024-06-14,35,M,UK,Regular,0,796.78,1,1
C02767,2022-07-09,32,F,BR,Premium,0,2372.52,1,1
C02768,2023-03-31,28,M,US,Premium,0,1420.19,1,0
C02769,2023-08-01,31,M,US,Occasional Visitor,1,704.82,1,0
C02770,2022-11-21,40,M,BR,Budget Shopper,1,741.18,0,0
C02771,2022-04-10,19,F,BR,Premium,0,2355.26,0,1
C02772,2023-03-29,63,M,UK,VIP,0,5060.09,1,0
C02773,2021-06-03,35,F,FR,Budget Shopper,0,501.94,1,1
C02774,2022-10-25,47,F,IN,Premium,0,2527.17,1,1
C02775,2021-04-09,28,F,US,Regular,0,955.23,1,1
C02776,2022-04-02,41,M,DE,Regular,0,1054.59,1,0
C02777,2023-06-04,36,F,FR,Regular,0,950.96,0,1
C02778,2022-01-07,45,M,US,Budget Shopper,0,313.38,1,1
C02779,2023-12-02,32,F,JP,Budget Shopper,1,646.62,1,1
C02780,2024-04-02,53,F,JP,Budget Shopper,0,389.73,1,1
C02781,2021-07-22,18,M,UK,Budget Shopper,0,700.07,1,1
C02782,2021-11-26,46,M,US,Regular,0,889.69,1,0
C02783,2021-04-05,36,F,BR,Regular,0,726.39,1,0
C02784,2023-06-26,22,F,CA,Budget Shopper,0,741.99,1,1
C02785,2023-02-05,58,M,US,Premium,0,1512.21,0,0
C02786,2022-02-06,57,F,FR,Premium,0,1041.23,1,1
C02787,2021-06-18,18,M,DE,Regular,0,702.24,1,1
C02788,2020-08-09,37,F,US,VIP,0,4827.66,1,1
C02789,2021-02-14,43,F,US,Regular,0,732.11,1,0
C02790,2021-09-17,40,M,IN,Premium,0,2062.44,1,1
C02791,2023-07-10,53,M,JP,Budget Shopper,1,245.82,0,0
C02792,2020-07-10,50,M,UK,Premium,0,3052.48,1,0
C02793,2024-10-03,38,F,US,Occasional Visitor,1,883.97,1,1
C02794,2020-11-18,62,M,US,Premium,0,1640.49,1,0
C02795,2022-10-19,46,M,UK,Regular,0,463.23,0,1
C02796,2023-05-02,30,F,US,Regular,0,851.46,1,0
C02797,2022-11-20,28,M,CA,Regular,0,1278.8,0,1
C02798,2021-09-01,49,M,US,Premium,0,3046.03,1,1
C02799,2021-03-05,25,F,AU,Premium,0,2258.64,1,0
C02800,2024-02-04,30,F,IN,Occasional Visitor,0,699.71,0,0
C02801,2021-11-01,32,F,AU,Regular,0,940.89,1,0
C02802,2022-01-11,39,M,US,Budget Shopper,0,538.04,1,1
C02803,2023-08-22,32,F,DE,Regular,0,1342.42,1,0
C02804,2024-02-01,19,F,US,Budget Shopper,0,482.11,1,1
C02805,2023-12-20,48,M,US,Budget Shopper,1,453.27,0,1
C02806,2022-02-27,30,Prefer not to say,FR,Regular,0,1314.7,1,1
C02807,2021-02-13,59,M,IN,Premium,0,3296.62,1,1
C02808,2021-03-16,38,M,IN,Budget Shopper,0,464.17,0,1
C02809,2021-12-16,50,F,US,Budget Shopper,1,510.62,1,0
C02810,2023-01-18,42,M,DE,Budget Shopper,0,406.07,1,1
C02811,2022-07-24,50,Non-binary,US,VIP,0,5100.38,1,1
C02812,2020-03-05,41,M,DE,Premium,0,1844.08,1,1
C02813,2022-06-10,37,M,US,Budget Shopper,1,677.73,1,1
C02814,2021-12-25,48,M,AU,Budget Shopper,0,610.77,1,1
C02815,2022-09-23,64,M,JP,Regular,0,1577.68,0,1
C02816,2021-02-02,31,Non-binary,US,Budget Shopper,0,430.0,0,1
C02817,2022-06-19,44,Non-binary,IN,Regular,0,1669.35,1,1
C02818,2023-10-04,34,F,FR,Regular,0,1167.25,1,1
C02819,2022-12-29,41,M,CA,VIP,0,4832.76,1,1
C02820,2021-11-23,35,F,CA,Budget Shopper,0,657.26,0,0
C02821,2021-07-01,18,M,US,Premium,0,1787.69,1,1
C02822,2023-05-31,32,M,US,Budget Shopper,1,504.19,1,1
C02823,2024-02-24,46,M,US,Occasional Visitor,1,768.72,1,0
C02824,2024-04-10,25,M,FR,Occasional Visitor,1,883.51,1,1
C02825,2021-03-11,46,M,US,Premium,0,2133.79,1,1
C02826,2023-12-05,37,F,UK,Regular,0,951.66,1,0
C02827,2023-03-17,32,M,BR,Budget Shopper,0,452.41,1,1
C02828,2023-05-10,45,M,DE,Premium,1,2225.71,1,1
C02829,2022-09-22,43,M,US,Premium,0,2447.19,0,1
C02830,2022-04-14,40,F,FR,Budget Shopper,0,661.0,1,1
C02831,2022-02-23,47,F,US,Regular,1,506.96,0,1
C02832,2021-04-23,37,M,AU,Regular,0,1310.76,1,0
C02833,2022-03-05,18,F,US,Premium,1,2116.67,1,0
C02834,2022-08-14,30,F,US,Premium,0,2292.66,0,0
C02835,2021-01-28,18,M,JP,Regular,0,801.15,0,1
C02836,2023-11-20,42,M,US,Regular,1,1112.69,1,0
C02837,2021-10-12,45,Prefer not to say,US,Budget Shopper,0,451.08,1,1
C02838,2023-01-13,46,M,US,Regular,0,1038.14,1,0
C02839,2021-03-09,40,M,US,Budget Shopper,1,572.89,1,1
C02840,2020-03-21,46,F,IN,Premium,0,2781.22,1,1
C02841,2024-02-21,18,M,US,Regular,0,1490.49,1,0
C02842,2023-05-09,33,F,US,Regular,0,937.12,1,0
C02843,2021-01-07,18,F,IN,Budget Shopper,0,585.29,1,0
C02844,2021-05-09,30,F,US,Budget Shopper,1,579.19,1,1
C02845,2022-09-21,54,F,US,Regular,0,1124.14,1,1
C02846,2023-05-19,48,F,US,Budget Shopper,0,710.68,1,1
C02847,2022-06-26,42,M,BR,Budget Shopper,0,420.22,0,1
C02848,2023-01-18,32,F,CA,Premium,0,2490.56,0,1
C02849,2023-04-13,23,M,CA,Regular,1,1183.86,1,1
C02850,2023-02-23,37,M,CA,Regular,1,770.59,1,1
C02851,2022-01-05,48,Prefer not to say,CA,Regular,0,1447.86,0,0
C02852,2022-05-20,39,Prefer not to say,AU,Premium,0,2336.04,1,1
C02853,2024-01-20,18,F,BR,Regular,0,1220.25,1,1
C02854,2020-03-03,36,F,DE,Premium,0,3347.84,0,1
C02855,2022-07-26,18,M,IN,VIP,0,5268.77,1,0
C02856,2023-01-27,44,F,US,Premium,0,2424.21,1,0
C02857,2022-07-06,26,M,UK,Regular,0,1118.26,1,1
C02858,2022-09-04,20,M,CA,Premium,0,1797.04,1,0
C02859,2022-04-02,44,M,US,Regular,1,995.34,1,0
C02860,2021-09-04,41,F,US,Regular,0,1058.36,1,0
C02861,2023-11-08,37,Prefer not to say,US,Regular,0,1127.0,1,0
C02862,2022-02-02,61,Prefer not to say,US,Regular,0,1479.13,0,0
C02863,2023-08-25,42,F,IN,Budget Shopper,0,616.14,0,0
C02864,2022-02-07,27,M,US,Regular,0,938.4,0,1
C02865,2022-05-25,41,M,CA,Budget Shopper,0,497.07,1,0
C02866,2023-05-25,31,M,US,Regular,0,1485.21,1,0
C02867,2022-03-12,50,M,CA,Regular,0,625.91,0,1
C02868,2022-10-27,38,F,US,VIP,0,4715.64,1,0
C02869,2021-02-19,39,M,US,Budget Shopper,1,336.73,1,0
C02870,2021-01-15,18,F,UK,Regular,0,1771.95,0,1
C02871,2021-04-15,35,M,US,Regular,0,1312.38,1,1
C02872,2021-11-23,34,M,US,Budget Shopper,0,437.97,0,1
C02873,2021-03-10,22,F,DE,Budget Shopper,0,495.53,1,0
