transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,discount_applied,status,payment_method,shipping_cost
T028507,C02602,P0274,2023-07-07 10:40:30,1,156.04,156.04,0,completed,credit_card,0.0
T067861,C05704,P0818,2023-07-07 10:51:44,2,13.15,26.3,0,cancelled,paypal,8.78
T028889,C01409,P0402,2023-07-07 11:08:37,1,10.23,10.23,5,completed,google_pay,6.47
T015111,C07603,P0623,2023-07-07 11:23:58,1,29.59,29.59,0,completed,credit_card,8.47
T089155,C06711,P0798,2023-07-07 11:28:18,1,21.5,21.5,0,completed,credit_card,9.52
T102446,C03115,P0143,2023-07-07 11:37:08,1,97.51,97.51,0,completed,paypal,0.0
T094720,C00194,P0946,2023-07-07 11:43:18,1,37.38,37.38,30,completed,credit_card,4.14
T014653,C02762,P0892,2023-07-07 11:51:50,1,3.71,3.71,0,cancelled,credit_card,9.35
T059993,C01732,P0958,2023-07-07 11:56:20,1,65.96,65.96,0,cancelled,credit_card,0.0
T070376,C04537,P0873,2023-07-07 11:57:25,3,32.59,97.77,0,refunded,credit_card,0.0
T033678,C07489,P0099,2023-07-07 12:02:57,3,91.76,275.28,0,cancelled,bank_transfer,0.0
T079553,C06986,P0288,2023-07-07 12:07:58,1,92.7,92.7,0,completed,paypal,0.0
T042435,C08791,P0572,2023-07-07 12:13:02,1,7.55,7.55,30,completed,paypal,9.44
T082612,C05410,P0363,2023-07-07 12:21:20,1,43.06,43.06,0,pending,apple_pay,5.4
T052216,C06333,P0036,2023-07-07 12:43:11,1,46.35,46.35,0,pending,apple_pay,8.51
T065183,C05512,P0381,2023-07-07 12:48:45,1,70.8,70.8,0,cancelled,paypal,0.0
T110419,C00081,P0020,2023-07-07 13:04:11,1,219.43,219.43,0,cancelled,bank_transfer,0.0
T090369,C00300,P0905,2023-07-07 13:10:09,1,29.91,29.91,0,cancelled,bank_transfer,5.01
T036108,C04050,P0250,2023-07-07 13:11:37,1,24.99,24.99,0,completed,google_pay,4.13
T036854,C04832,P0882,2023-07-07 13:12:31,1,17.34,17.34,0,completed,google_pay,8.54
T075987,C03366,P0014,2023-07-07 13:41:44,1,117.43,117.43,0,completed,google_pay,0.0
T049055,C01452,P0951,2023-07-07 13:48:05,2,19.73,39.45,25,refunded,apple_pay,5.28
T020387,C02711,P0364,2023-07-07 13:59:29,1,4.78,4.78,40,pending,google_pay,6.99
T072947,C08850,P0258,2023-07-07 14:22:43,4,115.51,462.06,30,completed,google_pay,0.0
T065493,C08958,P0616,2023-07-07 14:23:07,1,63.04,63.04,5,refunded,credit_card,0.0
T088639,C07811,P0066,2023-07-07 14:25:58,2,18.93,37.86,0,completed,debit_card,8.24
T089915,C00603,P0708,2023-07-07 14:26:13,3,29.54,88.62,0,cancelled,apple_pay,0.0
T114208,C01734,P0724,2023-07-07 14:27:41,1,7.22,7.22,30,completed,debit_card,6.6
T013505,C09141,P0880,2023-07-07 15:08:01,1,16.42,16.42,30,completed,debit_card,8.84
T047172,C06906,P0794,2023-07-07 15:19:23,1,49.32,49.32,10,pending,debit_card,6.92
T107299,C03323,P0941,2023-07-07 16:03:03,2,68.83,137.66,5,completed,apple_pay,0.0
T032767,C01200,P0553,2023-07-07 16:09:09,1,272.31,272.31,0,completed,credit_card,0.0
T027643,C08956,P0615,2023-07-07 16:10:04,1,10.92,10.92,50,cancelled,debit_card,8.21
T027176,C04679,P0882,2023-07-07 16:11:29,1,17.34,17.34,0,completed,debit_card,4.85
T004068,C02303,P0078,2023-07-07 16:29:15,1,64.7,64.7,10,cancelled,credit_card,0.0
T052415,C07591,P0939,2023-07-07 16:30:34,1,22.29,22.29,20,refunded,credit_card,5.4
T041978,C09563,P0453,2023-07-07 16:36:05,3,57.64,172.92,0,completed,apple_pay,0.0
T043718,C02765,P0144,2023-07-07 16:46:32,1,35.09,35.09,0,cancelled,apple_pay,4.12
T067838,C07196,P0960,2023-07-07 17:05:58,2,288.46,576.93,30,cancelled,paypal,0.0
T074234,C07526,P0445,2023-07-07 17:12:44,2,25.08,50.15,15,completed,paypal,0.0
T098213,C08190,P0169,2023-07-07 17:18:01,1,28.02,28.02,20,completed,debit_card,4.71
T087279,C09406,P0986,2023-07-07 17:18:22,1,11.73,11.73,0,completed,credit_card,5.61
T005371,C09933,P0642,2023-07-07 17:37:52,3,83.25,249.75,0,pending,debit_card,0.0
T049457,C06899,P0584,2023-07-07 17:54:37,6,7.67,46.04,25,completed,apple_pay,6.56
T029672,C09262,P0524,2023-07-07 17:57:55,1,37.18,37.18,0,refunded,debit_card,4.54
T006330,C02690,P0930,2023-07-07 17:58:17,1,13.79,13.79,25,pending,credit_card,9.22
T063141,C07376,P0805,2023-07-07 18:01:47,1,18.25,18.25,0,cancelled,paypal,8.58
T048915,C01486,P0486,2023-07-07 18:04:16,1,16.65,16.65,0,completed,paypal,8.03
T110767,C01854,P0917,2023-07-07 18:14:01,2,42.0,84.0,5,completed,credit_card,0.0
T104668,C05755,P0997,2023-07-07 18:17:31,1,37.78,37.78,15,cancelled,debit_card,8.82
T033220,C05367,P0456,2023-07-07 18:17:33,3,25.57,76.71,0,cancelled,debit_card,0.0
T103429,C03518,P0081,2023-07-07 18:18:09,1,107.45,107.45,0,completed,apple_pay,0.0
T008485,C03110,P0382,2023-07-07 18:20:44,2,76.46,152.92,0,completed,apple_pay,0.0
T078244,C09147,P0049,2023-07-07 18:23:54,1,22.15,22.15,40,pending,apple_pay,8.97
T049495,C07907,P0291,2023-07-07 18:43:16,4,48.72,194.88,0,refunded,paypal,0.0
T040325,C04071,P0887,2023-07-07 18:54:10,1,4.81,4.81,0,completed,apple_pay,7.35
T098354,C07706,P0395,2023-07-07 19:02:14,1,93.82,93.82,0,pending,credit_card,0.0
T105465,C00451,P0316,2023-07-07 19:10:13,1,129.3,129.3,0,pending,paypal,0.0
T027079,C04422,P0851,2023-07-07 19:16:09,1,25.07,25.07,0,completed,credit_card,7.31
T022606,C08117,P0054,2023-07-07 19:23:11,1,27.99,27.99,20,cancelled,apple_pay,8.94
T075694,C01719,P0152,2023-07-07 19:23:50,1,5.32,5.32,0,refunded,debit_card,7.61
T017011,C03426,P0430,2023-07-07 19:24:39,1,62.73,62.73,0,completed,google_pay,0.0
T038053,C08104,P0491,2023-07-07 19:33:49,1,89.06,89.06,0,completed,apple_pay,0.0
T007489,C08185,P0988,2023-07-07 19:53:47,1,17.14,17.14,0,completed,debit_card,9.6
T016666,C02217,P0025,2023-07-07 19:54:25,1,46.47,46.47,0,pending,paypal,8.2
T119137,C09546,P0281,2023-07-07 19:55:19,3,20.35,61.05,0,completed,google_pay,0.0
T088690,C07517,P0187,2023-07-07 20:10:11,1,70.8,70.8,0,completed,google_pay,0.0
T092274,C08957,P0059,2023-07-07 20:10:11,1,23.83,23.83,40,cancelled,paypal,4.91
T084211,C08354,P0696,2023-07-07 20:11:48,4,28.96,115.84,0,completed,debit_card,0.0
T117235,C06509,P0502,2023-07-07 20:20:57,1,70.02,70.02,0,completed,debit_card,0.0
T038147,C05409,P0872,2023-07-07 20:30:38,2,58.49,116.98,10,completed,bank_transfer,0.0
T006391,C05585,P0618,2023-07-07 20:31:06,2,81.51,163.02,0,cancelled,debit_card,0.0
T053903,C05851,P0855,2023-07-07 20:37:18,1,12.33,12.33,0,pending,credit_card,9.26
T000189,C02687,P0081,2023-07-07 20:38:02,1,107.45,107.45,0,cancelled,paypal,0.0
T099839,C04819,P0444,2023-07-07 20:45:24,1,14.64,14.64,0,cancelled,google_pay,4.95
T096871,C09722,P0917,2023-07-07 20:48:17,2,42.0,84.0,5,completed,debit_card,0.0
T023035,C02186,P0132,2023-07-07 20:51:37,1,55.74,55.74,0,pending,paypal,0.0
T000292,C06899,P0555,2023-07-07 21:04:19,1,40.18,40.18,5,completed,google_pay,5.95
T031554,C05758,P0130,2023-07-07 21:09:07,2,56.05,112.1,10,pending,credit_card,0.0
T072305,C00900,P0611,2023-07-07 21:12:55,2,9.77,19.54,0,completed,google_pay,5.29
T036672,C08112,P0308,2023-07-07 21:16:23,1,35.87,35.87,0,completed,credit_card,4.86
T033319,C09236,P0395,2023-07-07 21:38:33,1,93.82,93.82,0,completed,google_pay,0.0
T090020,C01637,P0579,2023-07-07 21:44:23,1,32.1,32.1,20,completed,debit_card,7.52
T096142,C02460,P0516,2023-07-07 21:48:01,2,8.57,17.14,50,cancelled,paypal,5.61
T075962,C06845,P0421,2023-07-07 21:49:49,1,17.43,17.43,0,pending,credit_card,7.92
T006191,C06065,P0335,2023-07-07 21:56:54,2,60.84,121.68,0,refunded,debit_card,0.0
T115568,C02326,P0797,2023-07-07 22:02:28,1,33.13,33.13,0,refunded,apple_pay,5.04
T085438,C02424,P0447,2023-07-07 22:25:46,4,71.92,287.7,50,completed,credit_card,0.0
T033277,C03838,P0433,2023-07-07 22:37:56,1,23.54,23.54,0,refunded,debit_card,6.01
T022711,C08491,P0782,2023-07-07 22:42:06,1,67.13,67.13,40,completed,paypal,0.0
T078942,C04025,P0779,2023-07-07 22:46:46,3,19.82,59.47,20,cancelled,google_pay,0.0
T076065,C00188,P0299,2023-07-07 22:56:39,1,36.53,36.53,0,completed,google_pay,4.96
T011604,C01348,P0498,2023-07-07 22:58:21,1,189.77,189.77,0,cancelled,paypal,0.0
T100151,C05330,P0838,2023-07-07 23:04:41,1,180.95,180.95,0,completed,paypal,0.0
T056109,C08777,P0233,2023-07-07 23:39:54,1,23.76,23.76,0,completed,credit_card,6.22
T051996,C05555,P0804,2023-07-07 23:40:31,1,10.01,10.01,0,cancelled,credit_card,6.26
T022758,C09502,P0160,2023-07-07 23:45:58,1,107.91,107.91,0,completed,debit_card,0.0
T085309,C04316,P0853,2023-07-08 00:00:03,1,55.96,55.96,0,refunded,paypal,0.0
T062828,C04610,P0225,2023-07-08 00:00:20,1,15.79,15.79,25,refunded,credit_card,9.94
T099205,C04873,P0695,2023-07-08 00:02:41,3,101.58,304.74,0,cancelled,credit_card,0.0
T074336,C01870,P0350,2023-07-08 00:10:42,1,32.57,32.57,0,completed,credit_card,6.33
T098792,C07204,P0909,2023-07-08 00:15:44,1,94.59,94.59,0,completed,google_pay,0.0
T018761,C01666,P0607,2023-07-08 00:16:18,6,118.58,711.5,40,completed,credit_card,0.0
T099404,C03836,P0369,2023-07-08 00:31:33,2,244.42,488.84,0,refunded,paypal,0.0
T111938,C01463,P0915,2023-07-08 00:51:40,1,77.27,77.27,0,completed,google_pay,0.0
T074311,C09397,P0271,2023-07-08 00:55:29,1,34.52,34.52,0,completed,paypal,8.23
T086917,C06246,P0194,2023-07-08 00:57:32,1,38.3,38.3,0,refunded,debit_card,4.98
T102905,C00419,P0315,2023-07-08 01:00:06,1,30.61,30.61,0,completed,credit_card,6.71
T048230,C09802,P0817,2023-07-08 01:00:21,1,36.88,36.88,0,completed,credit_card,6.96
T038657,C06173,P0718,2023-07-08 01:04:57,1,36.95,36.95,0,completed,paypal,6.79
T047739,C01802,P0610,2023-07-08 01:17:23,1,50.79,50.79,0,completed,debit_card,0.0
T015850,C01727,P0732,2023-07-08 01:20:43,1,17.24,17.24,0,completed,apple_pay,6.08
T066536,C09669,P0307,2023-07-08 01:36:20,1,53.78,53.78,0,completed,credit_card,0.0
T032339,C02845,P0693,2023-07-08 01:37:33,1,12.98,12.98,5,completed,bank_transfer,7.9
T082918,C04596,P0214,2023-07-08 01:55:35,1,32.94,32.94,0,completed,paypal,6.12
T116632,C01467,P0688,2023-07-08 02:08:06,1,9.67,9.67,0,refunded,credit_card,4.6
T006027,C01758,P0029,2023-07-08 02:09:39,1,116.15,116.15,40,completed,google_pay,0.0
T111157,C07717,P0097,2023-07-08 02:19:10,1,46.71,46.71,0,completed,paypal,8.65
T084288,C05656,P0978,2023-07-08 02:36:09,1,18.29,18.29,40,refunded,bank_transfer,9.71
T061308,C03584,P0745,2023-07-08 02:49:08,3,105.02,315.06,0,refunded,paypal,0.0
T015869,C09086,P0236,2023-07-08 03:18:03,4,32.6,130.4,0,completed,credit_card,0.0
T061783,C08553,P0564,2023-07-08 03:28:03,3,47.95,143.85,0,completed,google_pay,0.0
T031371,C00519,P0153,2023-07-08 03:29:11,2,13.73,27.46,0,refunded,credit_card,4.65
T001109,C07460,P0695,2023-07-08 03:31:06,1,101.58,101.58,0,cancelled,debit_card,0.0
T022499,C00992,P0018,2023-07-08 03:31:42,1,93.25,93.25,0,cancelled,google_pay,0.0
T000155,C07421,P0629,2023-07-08 03:32:50,1,16.23,16.23,0,pending,paypal,9.98
T100505,C04827,P0277,2023-07-08 04:13:39,2,11.8,23.6,15,completed,paypal,9.17
T019433,C09203,P0658,2023-07-08 04:31:14,1,85.97,85.97,0,completed,debit_card,0.0
T007232,C07641,P0293,2023-07-08 05:13:06,1,14.24,14.24,0,cancelled,credit_card,6.19
T090815,C01145,P0330,2023-07-08 05:16:43,1,49.73,49.73,0,refunded,credit_card,5.97
T092366,C04723,P0953,2023-07-08 05:25:51,2,46.82,93.64,15,refunded,apple_pay,0.0
T017014,C05525,P0582,2023-07-08 05:27:39,3,141.74,425.22,0,cancelled,paypal,0.0
T112224,C00861,P0806,2023-07-08 05:34:27,1,15.32,15.32,25,completed,bank_transfer,8.5
T086306,C06465,P0864,2023-07-08 05:46:25,5,14.44,72.2,30,refunded,bank_transfer,0.0
T069907,C02816,P0231,2023-07-08 05:53:33,3,8.92,26.76,0,completed,credit_card,7.92
T051683,C08417,P0076,2023-07-08 05:53:56,3,20.02,60.06,0,completed,debit_card,0.0
T010178,C03509,P0308,2023-07-08 05:59:54,1,35.87,35.87,0,refunded,google_pay,7.29
T051858,C03382,P0906,2023-07-08 06:01:53,3,520.45,1561.35,0,completed,apple_pay,0.0
T066968,C09389,P0490,2023-07-08 06:03:27,2,125.15,250.3,0,completed,paypal,0.0
T118377,C08059,P0644,2023-07-08 06:05:07,1,58.36,58.36,0,completed,credit_card,0.0
T084082,C08220,P0054,2023-07-08 06:09:05,1,27.99,27.99,20,completed,bank_transfer,6.57
T048852,C01400,P0571,2023-07-08 06:32:11,1,15.11,15.11,0,completed,apple_pay,4.94
T070507,C06805,P0890,2023-07-08 06:36:07,1,31.49,31.49,0,completed,bank_transfer,6.38
T045525,C03313,P0285,2023-07-08 06:38:16,1,9.7,9.7,0,pending,bank_transfer,7.09
T009485,C05555,P0993,2023-07-08 06:53:16,1,33.25,33.25,0,pending,debit_card,6.45
T115069,C09392,P0731,2023-07-08 07:06:39,1,7.46,7.46,0,completed,credit_card,5.08
T039946,C06500,P0559,2023-07-08 07:25:39,2,27.54,55.08,0,cancelled,debit_card,0.0
T062080,C08778,P0457,2023-07-08 08:17:49,1,18.2,18.2,0,pending,apple_pay,9.38
T050926,C05078,P0439,2023-07-08 08:36:22,3,120.07,360.21,0,completed,debit_card,0.0
T098702,C02852,P0377,2023-07-08 08:48:56,1,38.44,38.44,50,completed,credit_card,7.66
T044353,C02229,P0968,2023-07-08 09:00:11,1,26.8,26.8,30,completed,google_pay,7.98
T107115,C04122,P0403,2023-07-08 09:01:15,1,37.76,37.76,0,refunded,paypal,8.3
T049770,C02429,P0575,2023-07-08 09:02:33,1,20.99,20.99,0,completed,debit_card,6.47
T093017,C06884,P0269,2023-07-08 09:02:51,2,27.11,54.22,20,completed,credit_card,0.0
T084414,C02155,P0352,2023-07-08 09:23:22,1,237.32,237.32,0,completed,credit_card,0.0
T009076,C09919,P0167,2023-07-08 09:26:14,1,18.52,18.52,5,completed,paypal,5.55
T101276,C07799,P0202,2023-07-08 09:30:35,2,20.12,40.24,0,completed,debit_card,9.56
T110421,C04305,P0772,2023-07-08 09:35:47,1,48.35,48.35,0,cancelled,debit_card,5.36
T111376,C08407,P0026,2023-07-08 09:40:42,1,17.85,17.85,25,completed,credit_card,5.55
T092011,C05360,P0708,2023-07-08 09:43:59,3,29.54,88.62,0,completed,credit_card,0.0
T104007,C08686,P0385,2023-07-08 09:52:06,1,24.62,24.62,50,completed,debit_card,4.32
T053783,C03223,P0070,2023-07-08 09:52:56,1,59.48,59.48,0,pending,credit_card,0.0
T074981,C04161,P0620,2023-07-08 09:59:24,1,15.05,15.05,0,completed,google_pay,4.59
T097349,C07275,P0627,2023-07-08 10:05:35,1,8.44,8.44,25,cancelled,credit_card,4.49
T024657,C01043,P0164,2023-07-08 10:25:24,1,25.76,25.76,0,cancelled,paypal,7.43
T052373,C06230,P0667,2023-07-08 10:36:42,1,27.73,27.73,25,completed,credit_card,8.61
T101528,C00156,P0510,2023-07-08 10:42:34,1,14.8,14.8,0,refunded,debit_card,6.4
T013265,C00393,P0395,2023-07-08 10:49:51,1,93.82,93.82,0,completed,paypal,0.0
T019092,C04762,P0320,2023-07-08 10:55:02,2,12.89,25.78,10,pending,debit_card,6.27
T009766,C02803,P0695,2023-07-08 11:06:52,1,101.58,101.58,0,pending,apple_pay,0.0
T049523,C02116,P0115,2023-07-08 11:07:22,1,68.27,68.27,0,pending,debit_card,0.0
T002799,C01820,P0975,2023-07-08 11:15:00,3,3.47,10.42,30,completed,credit_card,4.62
T000628,C03105,P0785,2023-07-08 11:31:18,1,43.44,43.44,0,completed,bank_transfer,7.47
T026344,C07213,P0452,2023-07-08 11:47:40,3,24.01,72.03,0,completed,apple_pay,0.0
T029561,C04322,P0896,2023-07-08 11:49:54,4,48.5,194.0,0,pending,paypal,0.0
T104862,C05857,P0643,2023-07-08 12:01:17,1,13.51,13.51,30,completed,credit_card,5.85
T090636,C03532,P0227,2023-07-08 12:06:12,2,60.95,121.9,0,pending,paypal,0.0
T090055,C08508,P0884,2023-07-08 12:19:28,2,25.52,51.04,0,refunded,debit_card,0.0
T066605,C02913,P0782,2023-07-08 12:45:44,2,67.13,134.26,40,cancelled,credit_card,0.0
T102311,C03058,P0296,2023-07-08 12:52:03,1,41.59,41.59,0,completed,credit_card,5.91
T059571,C00326,P0398,2023-07-08 12:53:01,1,41.59,41.59,0,completed,apple_pay,5.76
T109972,C04075,P0048,2023-07-08 12:55:47,1,85.12,85.12,0,completed,debit_card,0.0
T038766,C02037,P0488,2023-07-08 13:02:04,1,29.98,29.98,20,completed,google_pay,5.76
T094305,C08984,P0241,2023-07-08 13:07:22,1,16.92,16.92,0,completed,debit_card,8.3
T032689,C01796,P0955,2023-07-08 13:11:42,1,35.84,35.84,50,completed,google_pay,9.18
T010974,C03658,P0498,2023-07-08 13:35:06,1,189.77,189.77,0,pending,paypal,0.0
T102431,C09749,P0730,2023-07-08 13:36:33,1,29.33,29.33,0,completed,bank_transfer,9.42
T070879,C09414,P0045,2023-07-08 13:37:42,1,116.05,116.05,0,completed,credit_card,0.0
T113756,C04739,P0779,2023-07-08 13:43:44,1,19.82,19.82,20,refunded,credit_card,9.03
T015211,C03134,P0406,2023-07-08 13:52:04,4,14.32,57.28,0,completed,credit_card,0.0
T009402,C04763,P0087,2023-07-08 13:55:37,1,67.02,67.02,0,cancelled,debit_card,0.0
T057043,C07242,P0041,2023-07-08 13:57:11,1,36.32,36.32,0,completed,google_pay,5.56
T059751,C02704,P0300,2023-07-08 14:29:37,1,8.25,8.25,50,cancelled,credit_card,5.15
T081533,C03444,P0559,2023-07-08 14:49:31,1,27.54,27.54,0,completed,debit_card,6.4
T071744,C07445,P0711,2023-07-08 14:53:49,4,43.25,173.0,0,completed,credit_card,0.0
T097954,C08343,P0445,2023-07-08 14:55:00,4,25.08,100.3,15,completed,debit_card,0.0
T098408,C05907,P0357,2023-07-08 14:56:20,1,2.68,2.68,40,completed,debit_card,9.53
T106687,C03370,P0717,2023-07-08 14:57:11,1,23.15,23.15,10,completed,debit_card,8.84
T052621,C03363,P0144,2023-07-08 15:38:08,1,35.09,35.09,0,completed,paypal,7.25
T097657,C09479,P0853,2023-07-08 15:45:40,1,55.96,55.96,0,completed,debit_card,0.0
T107808,C02716,P0429,2023-07-08 15:47:21,3,89.05,267.15,0,completed,credit_card,0.0
T027825,C09300,P0141,2023-07-08 15:57:07,1,27.14,27.14,0,completed,credit_card,6.87
T092555,C05263,P0889,2023-07-08 15:58:26,2,31.53,63.06,50,completed,credit_card,0.0
T001083,C03221,P0679,2023-07-08 16:00:06,1,48.08,48.08,10,pending,debit_card,7.47
T023570,C03025,P0497,2023-07-08 16:00:06,1,19.79,19.79,0,completed,debit_card,9.85
T022674,C08391,P0398,2023-07-08 16:17:54,1,41.59,41.59,0,completed,credit_card,9.15
T012301,C08074,P0890,2023-07-08 16:21:35,1,31.49,31.49,0,completed,apple_pay,9.12
T083042,C01694,P0944,2023-07-08 16:26:50,8,55.34,442.72,0,completed,paypal,0.0
T076606,C06733,P0700,2023-07-08 16:49:07,3,56.02,168.06,0,completed,credit_card,0.0
T031045,C09948,P0817,2023-07-08 16:51:14,1,36.88,36.88,0,completed,debit_card,6.22
T059121,C06141,P0726,2023-07-08 17:20:15,1,168.0,168.0,0,cancelled,credit_card,0.0
T033293,C00579,P0762,2023-07-08 17:21:45,1,19.29,19.29,0,refunded,paypal,7.95
T046081,C01028,P0583,2023-07-08 17:21:55,1,90.3,90.3,0,refunded,credit_card,0.0
T044688,C05704,P0093,2023-07-08 17:26:44,1,21.84,21.84,50,completed,google_pay,5.38
T000277,C02195,P0041,2023-07-08 17:39:23,1,36.32,36.32,0,completed,credit_card,6.17
T081577,C02299,P0226,2023-07-08 18:03:34,1,47.27,47.27,0,refunded,credit_card,5.14
T106554,C01007,P0163,2023-07-08 18:19:37,1,40.44,40.44,0,completed,debit_card,7.4
T003428,C07628,P0814,2023-07-08 18:19:39,1,20.79,20.79,0,completed,debit_card,6.52
T019821,C01222,P0224,2023-07-08 18:21:50,1,25.41,25.41,0,refunded,paypal,7.28
T066586,C00166,P0429,2023-07-08 18:24:59,1,89.05,89.05,0,completed,credit_card,0.0
T035605,C09768,P0017,2023-07-08 18:30:53,1,70.55,70.55,10,pending,credit_card,0.0
T106263,C09698,P0393,2023-07-08 18:45:31,1,24.26,24.26,0,completed,credit_card,5.4
T046085,C01768,P0818,2023-07-08 18:57:05,1,13.15,13.15,0,cancelled,credit_card,7.39
T056698,C02206,P0820,2023-07-08 18:57:26,1,47.24,47.24,0,completed,credit_card,6.13
T077687,C08598,P0632,2023-07-08 19:00:40,1,69.38,69.38,0,completed,credit_card,0.0
T112799,C02768,P0565,2023-07-08 19:11:30,1,143.41,143.41,0,completed,credit_card,0.0
T017419,C04844,P0887,2023-07-08 19:21:44,4,4.81,19.24,0,refunded,credit_card,5.98
T010112,C00322,P0542,2023-07-08 19:21:45,1,16.89,16.89,0,completed,paypal,7.97
T073828,C08437,P0811,2023-07-08 19:38:05,2,29.3,58.6,0,completed,credit_card,0.0
T056873,C04840,P0205,2023-07-08 19:40:00,2,17.21,34.42,0,cancelled,credit_card,5.87
T000101,C03578,P0831,2023-07-08 19:55:24,2,25.17,50.34,0,cancelled,google_pay,0.0
T052962,C02287,P0533,2023-07-08 20:01:26,1,52.27,52.27,0,completed,google_pay,0.0
T042360,C07026,P0583,2023-07-08 20:05:59,3,90.3,270.9,0,completed,paypal,0.0
T094365,C07184,P0361,2023-07-08 20:18:12,1,16.01,16.01,0,completed,debit_card,9.7
T075781,C07858,P0094,2023-07-08 20:20:59,1,112.77,112.77,0,completed,debit_card,0.0
T118913,C05761,P0728,2023-07-08 20:26:30,1,29.01,29.01,0,completed,debit_card,8.2
T083712,C03457,P0768,2023-07-08 20:38:41,1,29.17,29.17,50,completed,google_pay,7.88
T038627,C06804,P0497,2023-07-08 20:41:03,3,19.79,59.37,0,pending,apple_pay,0.0
T027211,C06834,P0208,2023-07-08 20:50:09,1,75.93,75.93,0,completed,credit_card,0.0
T025864,C03172,P0817,2023-07-08 20:54:33,1,36.88,36.88,0,pending,credit_card,7.91
T116772,C04862,P0283,2023-07-08 20:58:05,3,31.72,95.18,10,refunded,credit_card,0.0
T115409,C00367,P0039,2023-07-08 21:06:23,1,38.89,38.89,0,completed,google_pay,7.87
T020467,C02370,P0201,2023-07-08 21:07:01,4,37.39,149.56,0,completed,credit_card,0.0
T072757,C06498,P0678,2023-07-08 21:08:21,2,96.75,193.5,0,completed,paypal,0.0
T013322,C09796,P0944,2023-07-08 21:24:07,1,55.34,55.34,0,completed,debit_card,0.0
T026410,C07797,P0366,2023-07-08 21:28:15,1,17.07,17.07,0,completed,google_pay,7.05
T107622,C09408,P0552,2023-07-08 21:30:43,1,35.64,35.64,30,refunded,apple_pay,4.96
T017796,C06030,P0772,2023-07-08 21:44:44,1,48.35,48.35,0,completed,google_pay,8.93
T088104,C07750,P0443,2023-07-08 22:05:48,1,46.86,46.86,0,refunded,credit_card,8.88
T100340,C09992,P0379,2023-07-08 22:36:17,3,9.36,28.08,0,completed,debit_card,5.06
T104778,C09989,P0379,2023-07-08 22:40:39,1,9.36,9.36,0,completed,paypal,9.54
T069796,C02073,P0665,2023-07-08 22:59:44,1,47.66,47.66,0,completed,credit_card,9.91
T039226,C05562,P0216,2023-07-08 23:05:32,3,29.32,87.96,0,refunded,debit_card,0.0
T017909,C01959,P0744,2023-07-08 23:19:33,1,16.7,16.7,10,cancelled,debit_card,4.36
T102324,C03148,P0645,2023-07-08 23:20:55,1,13.1,13.1,20,refunded,credit_card,9.72
T057284,C08548,P0223,2023-07-08 23:21:11,1,13.72,13.72,0,completed,paypal,5.3
T045637,C00254,P0170,2023-07-08 23:37:25,2,37.09,74.17,30,completed,apple_pay,0.0
T080890,C01920,P0361,2023-07-08 23:38:18,1,16.01,16.01,0,completed,bank_transfer,7.27
T024615,C01462,P0610,2023-07-09 00:14:03,1,50.79,50.79,0,completed,debit_card,0.0
T014267,C01213,P0355,2023-07-09 00:15:21,2,10.33,20.66,0,cancelled,credit_card,8.43
T019715,C00433,P0221,2023-07-09 00:30:17,1,73.06,73.06,0,completed,credit_card,0.0
T039988,C07222,P0693,2023-07-09 00:32:06,1,12.98,12.98,5,completed,paypal,4.87
T016858,C03347,P0350,2023-07-09 00:38:32,1,32.57,32.57,0,cancelled,credit_card,7.4
T023115,C03766,P0744,2023-07-09 00:38:58,1,16.7,16.7,10,completed,debit_card,4.63
T000566,C06943,P0284,2023-07-09 00:39:28,1,34.33,34.33,20,completed,google_pay,7.58
T072685,C01746,P0039,2023-07-09 00:41:33,1,38.89,38.89,0,cancelled,paypal,5.64
T078327,C08196,P0194,2023-07-09 00:59:57,2,38.3,76.6,0,completed,paypal,0.0
