session_id,customer_id,session_date,device,channel,duration_seconds,pages_viewed,converted,bounced,cart_additions
S057453,C04435,2023-04-06 16:38:23,desktop,organic,265,3,0,0,0
S059729,C03972,2023-04-06 17:13:26,mobile,organic,71,1,0,0,0
S001295,C00241,2023-04-06 18:14:33,mobile,referral,206,2,0,0,2
S004173,C03918,2023-04-06 18:16:59,desktop,email,875,26,0,0,0
S015064,C04634,2023-04-06 18:28:29,desktop,social,10,1,0,1,2
S061536,C04121,2023-04-06 18:58:00,desktop,paid_search,386,4,0,0,0
S057129,C06378,2023-04-06 19:07:36,mobile,organic,137,3,0,0,0
S019584,C09027,2023-04-06 19:31:17,desktop,email,213,2,0,0,0
S025914,C02603,2023-04-06 19:43:30,desktop,organic,704,21,1,0,3
S014271,C07013,2023-04-06 19:51:04,tablet,direct,135,2,0,0,0
S046647,C07015,2023-04-06 19:54:57,mobile,social,138,2,0,0,2
S073544,C08296,2023-04-06 20:27:57,desktop,organic,59,1,0,0,1
S031255,C00944,2023-04-06 20:47:11,desktop,organic,948,28,0,0,0
S061677,C02971,2023-04-06 20:48:18,desktop,organic,658,10,0,0,0
S024363,C00691,2023-04-06 20:49:35,mobile,direct,1176,29,0,0,0
S074788,C08327,2023-04-06 20:55:59,mobile,paid_search,1364,32,0,0,0
S020734,C06377,2023-04-06 20:57:33,desktop,organic,243,2,1,0,3
S039480,C07695,2023-04-06 21:05:42,mobile,paid_search,102,1,0,0,0
S033296,C09417,2023-04-06 21:09:00,desktop,organic,10,1,0,1,0
S009689,C09687,2023-04-06 21:18:40,desktop,social,244,3,0,0,0
S052673,C06771,2023-04-06 21:22:55,mobile,organic,393,5,0,0,1
S050943,C00098,2023-04-06 21:41:50,mobile,social,212,3,0,0,0
S067395,C07353,2023-04-06 21:55:33,tablet,social,67,1,0,0,0
S043285,C05400,2023-04-06 21:58:19,desktop,referral,454,8,0,0,1
S053774,C09391,2023-04-06 21:59:19,desktop,paid_search,1457,17,0,0,0
S065695,C08328,2023-04-06 22:04:04,mobile,referral,21,1,0,1,0
S002660,C08939,2023-04-06 22:13:54,mobile,direct,102,1,0,0,1
S046643,C01964,2023-04-06 22:29:42,desktop,direct,318,4,0,0,0
S019842,C00542,2023-04-06 22:45:03,desktop,direct,108,3,0,0,0
S002838,C08467,2023-04-06 23:12:03,mobile,social,691,9,0,0,0
S033165,C08751,2023-04-06 23:16:38,mobile,organic,408,5,0,0,2
S004619,C05111,2023-04-06 23:41:02,tablet,social,205,4,0,0,0
S074611,C06455,2023-04-07 00:00:24,desktop,social,113,3,0,0,0
S007962,C08160,2023-04-07 00:33:53,mobile,referral,604,14,1,0,3
S043512,C09106,2023-04-07 00:48:39,desktop,email,59,1,0,0,2
S045764,C03589,2023-04-07 00:54:00,mobile,paid_search,436,7,0,0,0
S063862,C06440,2023-04-07 00:56:56,mobile,organic,86,1,0,0,0
S051325,C06401,2023-04-07 00:58:06,tablet,direct,59,1,0,0,0
S033138,C01448,2023-04-07 01:03:09,mobile,organic,182,4,0,0,0
S015211,C09939,2023-04-07 01:08:21,desktop,social,668,12,0,0,0
S075126,C07937,2023-04-07 02:22:02,desktop,organic,401,5,0,0,2
S043840,C09454,2023-04-07 02:23:35,desktop,social,30,1,0,0,1
S002926,C06836,2023-04-07 02:24:48,mobile,organic,303,7,0,0,0
S004911,C05694,2023-04-07 02:50:41,mobile,social,323,4,0,0,1
S013063,C02929,2023-04-07 03:14:17,desktop,direct,512,7,0,0,2
S016810,C03457,2023-04-07 03:40:17,desktop,paid_search,2326,32,0,0,0
S067709,C04114,2023-04-07 03:41:32,desktop,paid_search,249,3,0,0,2
S030811,C06946,2023-04-07 04:08:41,desktop,organic,683,10,0,0,2
S016738,C07991,2023-04-07 04:34:33,mobile,social,981,15,0,0,0
S049995,C00777,2023-04-07 04:49:25,mobile,email,70,1,0,0,0
S055494,C03503,2023-04-07 04:50:02,tablet,social,257,3,0,0,0
S075826,C06677,2023-04-07 04:58:20,mobile,paid_search,268,8,0,0,0
S003374,C00042,2023-04-07 05:00:41,desktop,email,641,8,0,0,0
S040459,C09832,2023-04-07 05:02:58,mobile,social,166,2,0,0,0
S013304,C00352,2023-04-07 05:10:35,mobile,paid_search,57,1,0,0,0
S030035,C02403,2023-04-07 05:11:41,desktop,direct,447,5,0,0,0
S073080,C02958,2023-04-07 05:11:54,mobile,social,64,1,0,0,0
S059453,C03810,2023-04-07 05:19:54,mobile,paid_search,90,1,0,0,1
S015160,C08277,2023-04-07 05:42:31,mobile,social,1040,13,0,0,1
S029718,C04895,2023-04-07 05:47:21,tablet,social,121,1,0,0,0
S011825,C02484,2023-04-07 05:51:36,mobile,social,87,1,0,0,0
S028693,C08037,2023-04-07 05:53:39,desktop,email,42,1,0,0,0
S070080,C07540,2023-04-07 06:09:05,desktop,organic,1446,16,0,0,1
S041836,C07369,2023-04-07 06:27:41,mobile,direct,196,3,0,0,1
S039519,C08571,2023-04-07 06:37:19,mobile,organic,926,29,1,0,4
S071726,C06566,2023-04-07 06:59:15,mobile,organic,23,1,0,1,0
S027705,C01864,2023-04-07 07:27:48,tablet,paid_search,171,2,0,0,2
S027278,C04555,2023-04-07 07:37:20,desktop,social,254,8,0,0,1
S053935,C07632,2023-04-07 07:43:29,mobile,organic,871,10,0,0,0
S027855,C01736,2023-04-07 07:54:13,mobile,organic,1996,23,0,0,0
S062174,C00339,2023-04-07 08:18:55,mobile,referral,343,5,1,0,2
S048108,C01796,2023-04-07 08:30:17,tablet,referral,232,5,0,0,2
S041346,C07013,2023-04-07 08:55:05,mobile,email,22,1,0,1,2
S004743,C00758,2023-04-07 09:03:16,desktop,paid_search,332,4,0,0,0
S054014,C02681,2023-04-07 09:13:41,mobile,organic,378,12,0,0,0
S035031,C00025,2023-04-07 09:14:02,mobile,organic,177,2,0,0,0
S070955,C05313,2023-04-07 09:14:35,tablet,paid_search,10,1,0,1,2
S005509,C02459,2023-04-07 09:38:34,tablet,paid_search,141,4,0,0,0
S003720,C05591,2023-04-07 09:38:51,mobile,organic,222,3,0,0,2
S018959,C03136,2023-04-07 09:53:27,mobile,direct,732,8,0,0,0
S064728,C08774,2023-04-07 10:53:45,mobile,paid_search,117,2,0,0,2
S065070,C00222,2023-04-07 11:38:04,tablet,email,484,11,0,0,2
S007400,C08755,2023-04-07 12:11:41,mobile,paid_search,10,1,0,1,0
S073889,C07079,2023-04-07 12:13:19,desktop,email,46,1,0,0,0
S012418,C00417,2023-04-07 12:17:01,tablet,referral,164,1,0,0,0
S067169,C04407,2023-04-07 12:17:02,mobile,paid_search,339,8,0,0,1
S074617,C00829,2023-04-07 12:37:23,mobile,organic,24,1,0,1,0
S011051,C03661,2023-04-07 12:46:30,tablet,social,32,1,0,0,0
S054478,C05949,2023-04-07 12:56:28,mobile,paid_search,267,5,0,0,0
S004289,C03925,2023-04-07 13:11:13,mobile,email,64,1,0,0,1
S000470,C09844,2023-04-07 13:23:10,mobile,email,205,3,0,0,2
S048970,C06816,2023-04-07 13:24:34,mobile,referral,333,6,0,0,0
S065785,C04091,2023-04-07 13:36:39,mobile,direct,245,2,0,0,2
S006970,C07348,2023-04-07 14:28:59,mobile,referral,78,1,0,0,2
S047703,C04104,2023-04-07 14:37:41,desktop,social,326,4,0,0,2
S023615,C01564,2023-04-07 14:39:52,desktop,email,914,15,0,0,0
S050854,C01767,2023-04-07 14:40:52,mobile,social,85,2,0,0,0
S023894,C01973,2023-04-07 14:46:45,mobile,paid_search,512,6,0,0,0
S054143,C03135,2023-04-07 15:07:05,desktop,email,30,1,0,0,2
S057496,C08138,2023-04-07 15:19:23,desktop,paid_search,342,4,0,0,0
S020039,C01871,2023-04-07 16:01:52,mobile,direct,721,15,0,0,0
S068685,C07854,2023-04-07 16:27:07,desktop,paid_search,116,1,0,0,0
S057424,C01105,2023-04-07 16:42:37,desktop,paid_search,83,1,0,0,0
S018476,C01117,2023-04-07 17:00:53,desktop,social,32,1,0,0,1
S011593,C08316,2023-04-07 17:13:49,mobile,referral,701,23,0,0,1
S044914,C05331,2023-04-07 17:29:54,desktop,direct,185,3,0,0,1
S001021,C05762,2023-04-07 17:43:31,desktop,social,383,9,0,0,0
S023863,C00918,2023-04-07 17:48:03,tablet,social,53,1,0,0,0
S020779,C01562,2023-04-07 18:51:37,mobile,organic,1057,27,0,0,0
S028779,C09206,2023-04-07 18:57:31,desktop,paid_search,213,2,0,0,1
S052470,C08064,2023-04-07 20:01:13,tablet,organic,368,11,0,0,2
S033505,C06433,2023-04-07 20:11:04,tablet,referral,879,25,0,0,0
S022573,C01310,2023-04-07 20:21:59,tablet,direct,472,6,0,0,0
S002429,C00494,2023-04-07 20:22:02,mobile,social,340,3,0,0,1
S040063,C08796,2023-04-07 20:28:01,mobile,direct,102,1,0,0,2
S057608,C01611,2023-04-07 20:37:22,desktop,social,97,1,0,0,2
S079444,C09318,2023-04-07 20:54:56,mobile,referral,127,2,0,0,2
S028010,C03824,2023-04-07 21:06:40,tablet,paid_search,1176,13,0,0,0
S055632,C09907,2023-04-07 21:15:09,mobile,organic,380,9,0,0,1
S021845,C09738,2023-04-07 21:18:50,desktop,email,1129,25,0,0,2
S063684,C01059,2023-04-07 21:31:47,desktop,paid_search,492,11,0,0,0
S066940,C08991,2023-04-07 21:32:46,desktop,organic,30,1,0,0,0
S038699,C07002,2023-04-07 21:35:14,mobile,social,239,2,0,0,0
S026024,C05669,2023-04-07 21:38:03,desktop,direct,213,4,0,0,0
S021777,C08734,2023-04-07 21:47:22,mobile,referral,21,1,0,1,0
S018130,C01031,2023-04-07 22:14:23,desktop,direct,110,2,0,0,0
S075849,C09530,2023-04-07 22:18:32,mobile,paid_search,10,1,0,1,0
S040162,C08489,2023-04-07 22:23:37,desktop,social,162,2,1,0,1
S032295,C04053,2023-04-07 22:25:31,tablet,referral,53,1,0,0,0
S077740,C04162,2023-04-07 22:35:24,desktop,organic,621,9,0,0,1
S012864,C09585,2023-04-07 23:04:31,mobile,organic,676,11,0,0,2
S070266,C05427,2023-04-07 23:07:09,desktop,social,1578,19,0,0,0
S004836,C03304,2023-04-08 00:10:20,desktop,direct,217,5,0,0,2
S034349,C05001,2023-04-08 00:16:48,mobile,organic,180,3,1,0,3
S079302,C01598,2023-04-08 00:39:28,desktop,email,1233,18,0,0,0
S007617,C04447,2023-04-08 00:40:16,tablet,direct,471,6,1,0,4
S036651,C09774,2023-04-08 00:45:04,mobile,organic,297,6,0,0,1
S032289,C04058,2023-04-08 01:04:00,tablet,organic,285,4,1,0,5
S001987,C01743,2023-04-08 01:21:21,desktop,referral,58,1,0,0,2
S013120,C01934,2023-04-08 01:34:15,tablet,organic,63,1,0,0,0
S002598,C04893,2023-04-08 01:42:36,tablet,email,429,5,0,0,0
S042654,C02934,2023-04-08 01:54:56,desktop,email,135,1,0,0,1
S028860,C07176,2023-04-08 02:02:17,desktop,organic,301,4,0,0,1
S006234,C06599,2023-04-08 02:09:37,mobile,email,248,3,0,0,0
S059889,C08809,2023-04-08 02:23:10,desktop,direct,716,8,0,0,0
S018327,C03168,2023-04-08 02:24:00,mobile,email,418,7,0,0,2
S025979,C02507,2023-04-08 02:26:51,mobile,email,340,9,0,0,0
S004563,C03492,2023-04-08 02:31:16,desktop,paid_search,171,4,0,0,0
S002023,C09154,2023-04-08 02:38:52,desktop,referral,44,1,1,0,4
S040888,C00508,2023-04-08 02:41:17,desktop,social,570,6,0,0,0
S076763,C05667,2023-04-08 02:52:01,desktop,organic,53,1,0,0,2
S054662,C06339,2023-04-08 02:54:50,mobile,referral,24,1,0,1,1
S044845,C02917,2023-04-08 03:00:21,mobile,direct,940,18,0,0,0
S056015,C02647,2023-04-08 03:05:43,mobile,referral,59,1,0,0,0
S009691,C06176,2023-04-08 03:09:30,tablet,email,708,8,0,0,0
S002402,C09909,2023-04-08 03:19:31,tablet,social,917,28,0,0,0
S050869,C07599,2023-04-08 03:23:38,tablet,referral,167,2,0,0,0
S034732,C06658,2023-04-08 03:33:07,mobile,organic,816,13,0,0,0
S079831,C06321,2023-04-08 03:34:49,desktop,organic,10,1,0,1,2
S015976,C00528,2023-04-08 04:07:21,desktop,direct,855,15,0,0,0
S075010,C07891,2023-04-08 04:23:31,mobile,organic,11,1,0,1,0
S066430,C04197,2023-04-08 05:00:22,mobile,email,97,1,1,0,2
S003519,C02926,2023-04-08 05:04:36,desktop,organic,1567,17,0,0,0
S071663,C07907,2023-04-08 05:16:58,tablet,email,1301,15,1,0,2
S072548,C07942,2023-04-08 05:56:02,tablet,social,491,12,0,0,2
S038609,C02319,2023-04-08 06:02:15,desktop,social,91,1,0,0,0
S037875,C01408,2023-04-08 06:03:31,desktop,organic,1069,14,1,0,2
S045244,C08063,2023-04-08 06:51:00,tablet,organic,176,5,0,0,0
S010487,C08393,2023-04-08 07:02:40,desktop,email,809,17,0,0,2
S067039,C02103,2023-04-08 07:43:27,desktop,email,480,5,0,0,0
S031791,C09762,2023-04-08 07:44:05,mobile,referral,226,4,0,0,0
S019639,C02346,2023-04-08 07:55:59,desktop,direct,1428,27,1,0,1
S011120,C06693,2023-04-08 07:58:50,mobile,paid_search,487,8,0,0,0
S065587,C03722,2023-04-08 08:32:30,mobile,organic,10,1,0,1,1
S030048,C02665,2023-04-08 08:54:32,mobile,paid_search,194,2,0,0,0
S007892,C05277,2023-04-08 09:14:37,tablet,organic,39,1,0,0,0
S031033,C08536,2023-04-08 10:01:46,tablet,email,38,1,0,0,1
S071162,C00985,2023-04-08 10:27:29,desktop,paid_search,2342,76,1,0,3
S016768,C03110,2023-04-08 10:33:48,desktop,email,440,5,0,0,0
S072822,C08815,2023-04-08 10:37:01,mobile,organic,421,5,0,0,0
S075687,C07877,2023-04-08 10:52:44,desktop,paid_search,543,6,0,0,0
S031540,C09085,2023-04-08 10:53:20,mobile,social,109,2,1,0,2
S074013,C09669,2023-04-08 11:01:59,mobile,organic,1094,12,1,0,3
S018866,C03117,2023-04-08 11:05:22,desktop,social,262,3,1,0,3
S058055,C05292,2023-04-08 11:05:26,desktop,email,856,15,0,0,0
S001201,C00928,2023-04-08 11:13:11,desktop,social,158,2,0,0,0
S071287,C05143,2023-04-08 11:20:38,mobile,email,1329,23,0,0,0
S027007,C07227,2023-04-08 11:26:33,desktop,social,117,2,0,0,0
S049949,C09272,2023-04-08 12:11:52,desktop,social,168,5,0,0,0
S055531,C05084,2023-04-08 13:09:00,desktop,direct,413,5,1,0,2
S024632,C04338,2023-04-08 13:25:42,mobile,email,105,2,0,0,0
S045574,C06776,2023-04-08 13:31:32,desktop,referral,200,2,0,0,2
S024751,C05866,2023-04-08 13:58:06,mobile,email,39,1,0,0,1
S027963,C02761,2023-04-08 14:03:30,desktop,organic,1725,24,1,0,5
S071008,C09552,2023-04-08 14:11:14,desktop,social,226,5,0,0,2
S017205,C04320,2023-04-08 14:25:16,tablet,email,739,19,0,0,0
S019310,C00578,2023-04-08 14:26:25,tablet,organic,35,1,0,0,0
S054459,C00852,2023-04-08 14:34:43,desktop,organic,565,10,1,0,3
S011817,C03903,2023-04-08 14:48:04,mobile,referral,349,4,0,0,0
S005431,C04136,2023-04-08 15:01:51,desktop,social,117,3,0,0,0
S050232,C01630,2023-04-08 15:05:28,desktop,referral,588,8,0,0,0
S027933,C05883,2023-04-08 15:09:12,desktop,organic,48,1,0,0,0
S012387,C00764,2023-04-08 15:30:33,mobile,direct,52,1,0,0,0
S076015,C03307,2023-04-08 15:49:54,desktop,email,196,3,0,0,0
S012762,C04342,2023-04-08 15:57:54,mobile,paid_search,168,3,0,0,2
S021790,C03422,2023-04-08 16:03:38,desktop,organic,819,19,0,0,2
S017736,C06464,2023-04-08 16:08:09,desktop,email,182,3,0,0,2
S071984,C00467,2023-04-08 16:36:15,mobile,paid_search,240,5,1,0,3
S062293,C00209,2023-04-08 16:41:19,tablet,paid_search,574,7,0,0,2
S075732,C07441,2023-04-08 16:51:46,desktop,paid_search,350,3,0,0,1
S003362,C08859,2023-04-08 17:25:51,desktop,email,670,8,0,0,0
S031275,C02183,2023-04-08 17:31:13,desktop,email,110,2,0,0,0
S045876,C08237,2023-04-08 18:08:37,mobile,paid_search,102,1,0,0,0
S004064,C03964,2023-04-08 18:31:53,mobile,direct,933,14,0,0,1
S018306,C03240,2023-04-08 18:45:51,mobile,paid_search,782,10,0,0,2
S024491,C04211,2023-04-08 18:45:58,mobile,paid_search,507,5,0,0,2
S011102,C01493,2023-04-08 19:05:47,mobile,organic,87,1,0,0,0
S022835,C05133,2023-04-08 19:19:01,mobile,organic,264,5,0,0,0
S044784,C04762,2023-04-08 19:46:40,desktop,organic,940,13,0,0,0
S012526,C07669,2023-04-08 20:17:18,desktop,paid_search,341,3,1,0,4
S044158,C08289,2023-04-08 21:03:40,mobile,direct,271,3,0,0,1
S004239,C00657,2023-04-08 21:24:23,desktop,direct,21,1,0,1,2
S032846,C05815,2023-04-08 21:25:37,mobile,email,28,1,0,1,0
S073905,C08970,2023-04-08 22:09:10,mobile,paid_search,553,6,0,0,0
S057600,C00083,2023-04-08 22:37:33,mobile,social,217,5,1,0,3
S079018,C02571,2023-04-08 22:57:05,mobile,direct,78,1,0,0,1
S001262,C06732,2023-04-08 23:50:34,mobile,paid_search,939,22,0,0,0
S071483,C07550,2023-04-09 00:20:37,mobile,social,344,4,0,0,0
S041406,C02754,2023-04-09 00:35:35,desktop,organic,2384,41,0,0,2
S065021,C03683,2023-04-09 00:38:51,mobile,organic,48,1,0,0,1
S018547,C08979,2023-04-09 00:46:31,mobile,organic,296,4,0,0,0
S045340,C07008,2023-04-09 00:51:13,desktop,social,303,4,0,0,0
S027046,C05611,2023-04-09 01:09:56,desktop,email,383,11,0,0,1
S069931,C08027,2023-04-09 01:20:45,desktop,direct,1345,19,0,0,0
S006676,C09213,2023-04-09 01:31:07,mobile,paid_search,241,6,0,0,0
S033071,C08405,2023-04-09 01:53:43,desktop,social,25,1,0,1,0
S030653,C05375,2023-04-09 02:09:54,desktop,paid_search,1723,42,0,0,0
S017018,C07988,2023-04-09 02:20:19,desktop,paid_search,1140,36,0,0,0
S017983,C00259,2023-04-09 02:39:43,desktop,paid_search,79,1,0,0,0
S011359,C04476,2023-04-09 02:41:50,tablet,direct,577,12,0,0,0
S073678,C03107,2023-04-09 02:43:03,mobile,email,145,2,0,0,0
S032096,C03444,2023-04-09 03:00:57,tablet,organic,587,7,0,0,0
S005334,C03953,2023-04-09 03:01:20,mobile,organic,625,7,0,0,0
S077441,C00053,2023-04-09 03:13:30,desktop,direct,94,1,0,0,0
S007378,C03346,2023-04-09 03:38:41,desktop,organic,26,1,0,1,2
S055256,C09290,2023-04-09 03:42:20,mobile,social,665,17,0,0,2
S077005,C03860,2023-04-09 03:48:02,desktop,direct,726,9,0,0,2
S046847,C08071,2023-04-09 03:57:56,mobile,organic,455,10,0,0,0
S027052,C02617,2023-04-09 04:01:37,desktop,organic,725,8,0,0,0
S043211,C01624,2023-04-09 04:03:43,desktop,paid_search,930,12,0,0,0
S016301,C01962,2023-04-09 04:39:20,mobile,referral,77,1,0,0,0
S001228,C07140,2023-04-09 05:20:55,mobile,social,163,4,0,0,0
S046561,C02796,2023-04-09 05:24:43,mobile,email,378,9,0,0,2
S002443,C06740,2023-04-09 05:28:00,desktop,direct,261,8,0,0,2
S061201,C08847,2023-04-09 06:02:02,mobile,direct,379,6,0,0,2
S066759,C04714,2023-04-09 06:08:31,mobile,email,905,15,0,0,2
S005112,C02077,2023-04-09 06:53:27,desktop,direct,330,3,0,0,0
S046878,C06661,2023-04-09 07:01:32,desktop,social,472,10,0,0,0
S062601,C02199,2023-04-09 07:10:48,tablet,direct,569,7,0,0,2
S011177,C01568,2023-04-09 07:16:03,mobile,organic,412,7,0,0,0
S047595,C00713,2023-04-09 07:23:59,desktop,direct,372,5,0,0,0
S034166,C07745,2023-04-09 07:43:42,mobile,social,893,25,0,0,0
S036227,C02055,2023-04-09 08:05:26,mobile,organic,137,3,0,0,2
S038637,C02923,2023-04-09 08:17:07,mobile,organic,498,12,0,0,0
S062112,C05005,2023-04-09 08:32:36,mobile,direct,334,5,0,0,0
S030814,C04627,2023-04-09 08:39:46,mobile,referral,10,1,0,1,1
S028437,C02664,2023-04-09 08:48:55,desktop,social,560,7,0,0,1
S054721,C02929,2023-04-09 09:06:32,mobile,email,211,4,0,0,2
S033623,C08562,2023-04-09 09:12:03,desktop,organic,1935,21,0,0,1
S016422,C01473,2023-04-09 09:20:25,desktop,direct,28,1,0,1,0
S071655,C05071,2023-04-09 09:29:51,tablet,organic,30,1,0,0,0
S069130,C03567,2023-04-09 09:41:31,desktop,referral,328,9,0,0,2
S029803,C07631,2023-04-09 09:44:36,tablet,organic,94,1,0,0,0
S025901,C02766,2023-04-09 09:48:42,mobile,paid_search,193,6,0,0,0
S019689,C00323,2023-04-09 09:51:35,desktop,direct,108,2,0,0,0
S016864,C05694,2023-04-09 09:55:30,desktop,social,158,1,0,0,0
S011656,C09860,2023-04-09 10:06:26,mobile,direct,177,2,0,0,1
S029838,C09179,2023-04-09 10:20:13,desktop,direct,244,5,0,0,1
S018856,C09150,2023-04-09 10:20:29,mobile,organic,380,5,0,0,1
S064873,C07324,2023-04-09 10:43:13,mobile,direct,88,1,0,0,0
S002352,C07430,2023-04-09 11:24:19,desktop,organic,148,2,0,0,0
S015504,C02854,2023-04-09 11:38:46,mobile,paid_search,197,2,0,0,0
S026784,C01159,2023-04-09 11:45:10,mobile,paid_search,314,5,0,0,0
S006642,C04632,2023-04-09 11:55:39,mobile,paid_search,186,2,0,0,0
S011106,C00021,2023-04-09 12:17:00,mobile,paid_search,34,1,0,0,0
S035401,C05537,2023-04-09 12:32:23,mobile,organic,299,8,0,0,0
S013873,C05851,2023-04-09 12:42:21,desktop,social,1483,18,1,0,4
S010328,C05574,2023-04-09 13:10:35,tablet,organic,10,1,0,1,0
S056937,C03738,2023-04-09 13:13:47,desktop,social,568,6,0,0,0
S079620,C04858,2023-04-09 13:20:47,mobile,social,118,1,0,0,1
S029522,C02645,2023-04-09 13:24:34,desktop,paid_search,1088,13,1,0,1
S058606,C02039,2023-04-09 13:32:56,desktop,social,488,8,0,0,2
S041742,C06575,2023-04-09 13:37:00,mobile,paid_search,186,5,0,0,0
S036965,C05701,2023-04-09 13:41:26,mobile,social,49,1,0,0,0
S076007,C08548,2023-04-09 14:05:04,mobile,referral,465,13,0,0,1
S048776,C00646,2023-04-09 14:07:58,mobile,paid_search,19,1,0,1,0
S056422,C03828,2023-04-09 14:13:45,mobile,organic,297,3,0,0,0
S056099,C09104,2023-04-09 14:22:21,mobile,direct,100,1,0,0,0
S065658,C07527,2023-04-09 14:38:29,desktop,paid_search,2688,43,0,0,0
S062160,C07747,2023-04-09 14:52:40,tablet,organic,50,1,0,0,2
S018545,C09875,2023-04-09 14:53:42,desktop,organic,127,1,0,0,2
S016831,C06256,2023-04-09 15:16:50,tablet,referral,1022,15,0,0,0
S051087,C09709,2023-04-09 15:30:20,mobile,social,41,1,1,0,3
S053997,C07896,2023-04-09 15:33:02,mobile,social,106,2,0,0,0
S043337,C07668,2023-04-09 15:37:31,desktop,organic,1313,17,0,0,0
S073550,C03954,2023-04-09 15:39:48,desktop,direct,117,1,0,0,0
S026791,C05168,2023-04-09 15:53:24,tablet,paid_search,565,14,0,0,2
S007720,C07900,2023-04-09 15:58:02,tablet,paid_search,107,1,1,0,1
S069426,C05000,2023-04-09 16:08:18,desktop,organic,284,4,0,0,0
S025101,C09053,2023-04-09 16:42:18,mobile,direct,1653,32,1,0,2
S077689,C04353,2023-04-09 17:31:53,mobile,organic,164,2,1,0,4
S038156,C00748,2023-04-09 17:37:49,tablet,organic,64,1,1,0,3
S034871,C07503,2023-04-09 17:46:02,desktop,social,278,3,0,0,1
S053883,C07324,2023-04-09 18:17:00,mobile,organic,525,9,0,0,0
S025059,C00982,2023-04-09 18:25:42,mobile,social,238,4,0,0,0
S038687,C08063,2023-04-09 18:36:55,mobile,paid_search,505,8,0,0,0
S020584,C05943,2023-04-09 19:05:24,mobile,direct,203,3,0,0,2
S022920,C08876,2023-04-09 19:13:11,mobile,email,793,10,1,0,2
S049061,C09403,2023-04-09 19:34:48,mobile,referral,82,1,0,0,2
S017746,C04525,2023-04-09 19:36:30,desktop,paid_search,308,4,0,0,1
S071539,C06544,2023-04-09 20:06:27,mobile,email,248,3,0,0,2
S066711,C01186,2023-04-09 20:12:44,desktop,referral,204,3,0,0,0
S062247,C06707,2023-04-09 20:21:55,tablet,social,94,1,0,0,0
S067416,C01931,2023-04-09 20:24:30,mobile,social,240,4,0,0,0
S044833,C06019,2023-04-09 20:44:16,mobile,direct,695,9,0,0,2
S030577,C03733,2023-04-09 20:57:42,tablet,organic,82,1,0,0,0
S016585,C08635,2023-04-09 21:07:25,desktop,referral,421,4,0,0,2
S025565,C09861,2023-04-09 21:14:10,desktop,organic,548,8,0,0,0
S024322,C03549,2023-04-09 21:34:01,tablet,paid_search,605,14,1,0,5
S009931,C03663,2023-04-09 21:40:38,desktop,email,181,3,0,0,1
S029580,C09339,2023-04-09 21:41:14,mobile,direct,87,1,0,0,1
S025130,C05694,2023-04-09 22:01:30,mobile,paid_search,529,11,0,0,1
S028615,C06570,2023-04-09 22:08:37,desktop,organic,268,3,0,0,1
S010059,C01004,2023-04-09 22:10:22,mobile,paid_search,102,2,0,0,0
S003927,C00159,2023-04-09 22:12:50,desktop,referral,692,12,1,0,5
S077660,C03401,2023-04-09 22:13:18,mobile,direct,35,1,0,0,0
S003254,C03761,2023-04-09 22:20:52,tablet,referral,434,8,0,0,1
S038404,C01671,2023-04-09 22:21:29,desktop,organic,88,1,0,0,0
S061399,C02495,2023-04-09 23:03:58,mobile,direct,125,3,0,0,2
S032182,C04940,2023-04-09 23:27:41,desktop,social,504,6,0,0,0
S058740,C01759,2023-04-09 23:35:07,tablet,social,37,1,0,0,0
S021364,C08780,2023-04-09 23:37:48,mobile,referral,252,3,0,0,1
S011505,C09660,2023-04-09 23:47:45,mobile,paid_search,172,2,0,0,0
S026034,C04077,2023-04-10 00:22:57,tablet,referral,136,2,0,0,0
S012829,C00455,2023-04-10 01:13:24,mobile,paid_search,398,5,0,0,2
S078266,C02419,2023-04-10 01:14:58,desktop,organic,348,5,0,0,0
S062284,C08228,2023-04-10 01:16:54,desktop,direct,427,12,0,0,0
S032593,C00179,2023-04-10 01:18:29,mobile,direct,453,5,0,0,1
S077595,C04329,2023-04-10 01:22:58,desktop,direct,418,4,0,0,0
S063709,C05135,2023-04-10 01:27:52,mobile,organic,745,11,0,0,0
S064390,C00730,2023-04-10 01:37:16,desktop,organic,324,3,0,0,1
S023349,C06659,2023-04-10 01:53:27,mobile,paid_search,42,1,0,0,0
S055589,C04136,2023-04-10 01:59:16,desktop,email,74,1,0,0,1
